Id,TotalViews
1104537,-596.9889873855727
693609,3770.424935627258
952888,-854.0936644637651
810777,-1024.123697388143
878064,-1049.8341910594652
600209,-977.2733714126238
783601,-1028.1987062820942
826209,-1050.299068932987
735344,-1033.1402188598745
1318,414.3931273053795
837337,-940.7538148927337
967986,-541.7046287307815
1036314,-1048.083054119941
373567,8851.35427204524
680510,1360.626095299409
1173228,-1021.4280162069792
923196,-1038.0870931648662
650658,-1014.4639243540959
35442,955.1598944805268
359792,277.9753099480048
883750,1319.65755779323
449445,1931.581645258953
1081718,-7.258416847485705
720744,-907.8320574389611
1046414,-1002.1864895698233
1003554,-907.2489222393376
682876,-1043.0234917251787
630723,-1048.6255231076532
123528,-654.0513081380914
1147151,-1018.6400186809226
515261,2790.1986872993957
865384,-1036.5155037432287
788438,2394.9196840847053
763818,-955.7633006864071
634391,-914.476768063448
940603,-636.6294403626497
1119456,-1023.1424825630046
692827,-1020.0396774758118
36703,-686.8440323583951
18130,599.8643005853204
1060004,-1051.4829368486114
866404,-583.1876838893086
1527,4745.739002211838
75539,1121.271280076646
783786,-1048.7173045801105
783722,-1048.7173045801105
2749,53183.824525647935
836669,-18.78005591921101
32155,1135.5635487448094
42075,18867.339764260447
1013508,-1042.2597809794186
158715,-868.8996184755661
755669,-999.1999103444402
1100135,-5.80350830765326
723962,-937.3377949623306
677035,-1038.8702114538423
903239,-1011.4387239536136
4446,-844.7035425879593
782969,-1049.3810423715631
493828,2778.7599493857424
894943,719.7930239836141
877929,-823.4441227393966
7693,2322.302592195012
868771,-559.9345107033515
1009498,-961.78602961743
1151934,-1047.8606769688004
566408,-1029.8749712794402
522037,9776.63303314244
381459,-1005.4592767123125
364333,-996.2903590639258
955558,-854.9207021654006
58951,1338.9753424911214
605663,-1047.542643981389
422189,-894.1636501455558
1072909,-1000.1260250300502
1197352,-970.7308830305448
1070531,-1039.767793362967
1002488,-968.1005011976114
1051499,-1013.1192754642859
31460,-567.076018781035
75613,-945.095723947631
1207885,-1013.6294780163664
549966,128423.40853904095
358358,-957.279649026279
31411,-237.54215999625995
608539,-983.04700170224055
1002646,-875.9517487280749
19370,553.3704896026088
39467,7332.434334934346
142081,-1035.1641062864614
56608,-137.3544553334682
2773,822.7355063227775
693859,-770.647845024872
859797,-954.5274327300654
1091255,-1049.230893173274
272765,-116.87209862930195
1176975,-1045.9882681679915
397402,-763.9909795008017
770834,-1048.2853683518342
874779,60.13473931511123
934209,45932.5280084237
916923,-1030.6000470650024
799198,-976.3975414677467
820718,4981.311414059934
110216,4713.088009740244
501015,21082.089389799155
41108,1082.9372482919302
1116526,-1043.1496263179222
949400,-678.1746958268403
778641,-969.2073780575469
16397,872.7881220806314
2596,1109.0728072120885
783656,-1031.2347078040211
893191,-979.8875495055942
501967,-1049.377813509062
54272,-1046.9065304422445
595563,417.2258297025737
4123,203915.84452168137
985762,-1044.7535344236987
822159,823.9716479177571
158865,-565.9008378037105
101374,34522.228679990425
1134229,-1046.135772876887
1207278,-951.4735191258519
818527,-1019.1079357803166
639848,-972.854678895828
260283,-1027.629783587792
22307,-1028.2328043783
6,114843.75327796052
230041,-764.6807434071999
101287,-715.5091062048962
33987,-524.363930850255
545200,-896.67860073005
680898,1040.2572375582515
354507,-573.4876080449254
1120722,-311.1049724627165
7016,1758.5503827785562
117908,-709.6211445365725
613896,-749.1671243119704
950789,955.2806935342818
836746,-1032.5650301047792
18428,1953.056237579513
872819,-925.0139732575165
1112990,-1048.025187724854
1077990,-946.2474110810282
1041148,-1051.4807091111932
970136,-922.3580590652148
909680,-891.7863380606013
517735,-553.5464319039334
27069,68410.11369019614
1121538,-1012.459882700838
92726,1965.2086477631435
830705,-976.7452343826594
31233,-822.1912756620984
1001006,-301.68251241820855
2337,899.623698689852
1045673,-982.1226371242317
589779,-895.4260624418775
1186840,1203.3203828652022
1107,23789.94361426372
246421,5315.457184021582
700486,-937.4352194481444
943103,-272.2854102285584
587215,-1050.4887724008036
758820,-857.083897060779
225339,-911.0634718151186
640708,854.8539030114177
1039969,-1052.3905215371562
34405,-954.125632067167
843586,-825.2711887799958
1072569,12736.80733772961
638974,8719.269041515781
817870,69042.57810534452
45669,4550.151046380158
52055,11524.004726657273
37832,26029.762818978386
1021943,40.17083586628257
836206,2317.2965207821944
41526,2015.351791070819
1062213,-892.9787175216426
11857,-378.61174397735186
665734,-927.5331669871708
28303,1395.191286571336
1192200,-1005.5068162641896
754622,-806.4853489420393
1087701,-704.3201660470975
537581,-842.6895811204027
883522,-820.9141561717262
422098,-875.9138998596756
67316,2983.335585560081
541076,-1036.424764466773
1004057,-1047.5618557633468
1073378,-231.04739012267163
14971,717.3021841877061
63261,981.6911075591278
684785,-853.4601110048211
144689,621.7954845827022
501755,496.04398859657977
980366,-926.5631817729
783531,-1049.7530263383005
1086156,-1034.8782682624687
439005,2783.1384016075403
299726,-955.0601993297661
455772,976.3621594598952
87853,-933.6851097824638
823210,-1028.619318102736
723100,12564.499391410463
778395,1718.109854767589
363,26089.541225611323
940997,-903.4718587933417
666649,-1024.4825218662738
585876,3848.075408367175
642208,-914.6227727722733
312048,-950.8131137325589
658,7799.841460322414
31350,-773.5330993031066
162232,-1034.5943323703416
526471,-1026.9396504536305
110215,18959.132821562816
534212,3496.0404041697025
58748,-1048.22315051802
1048608,-355.7419265214546
816179,1788.907055926184
742192,-825.576451190826
590180,5126.685556417121
218411,662.7154224132929
838400,610.3657121447126
842820,-757.6818056535675
913603,15377.179291405855
13897,27617.929636884706
783760,-988.2302733298566
877495,-825.894081065419
4759,8131.8118829521645
660487,-1046.1089190235916
865882,115.70077293265706
458119,-920.3404141405684
465826,-837.2528122215227
113245,401.4203556825388
860824,-983.9715472853801
1222788,-1049.6928381624996
427369,-470.1459128532366
970445,-676.6802581870439
24263,-952.840235222985
753001,-1036.151700408269
466717,-263.53053191648587
19477,715.5712001438048
3836,588.8793228498081
828990,-650.389066008077
518384,-1047.4313019550568
922716,-928.6920213211134
752839,-1046.8749295273353
1103891,644.768471501536
936572,-777.8646661564973
58955,-1050.2420371522371
569667,-1047.1607036432074
564652,1220.9156249421262
716871,-135.46487690174388
783292,-1030.8962366181852
590113,4377.9860789104405
653007,8440.721364195926
81972,6583.96271113229
490795,1050.9960862366534
133420,-662.7414313363731
863035,-119.01078915255664
359551,-982.9523221796358
751007,-1050.0494661438315
401633,-928.7393813859485
696848,93.18889621846404
11080,-699.1204962513673
22588,9286.083960783675
638592,-1041.6877148446029
312017,-1032.6405298489328
952827,10250.352201401452
674071,7963.344980053473
839239,-588.1717439252573
1131768,2094.009395250957
317138,290.5210933960792
838,37367.93495802227
897230,-975.7859567626926
791915,-1049.6068081214019
905672,-972.2102618799
699001,-301.56965854760773
822924,795.617555347239
859791,-960.4320104685614
682700,2018.5695586034149
676547,-1024.6881132362998
228575,-409.8080653580736
271178,689.3837525764355
793168,563.6683652142998
314426,212.8419804209833
936325,-902.0675833222615
679599,-1043.8502260134583
1126529,-1023.1323634687379
508,20780.73636205538
442741,-798.6929353764475
783689,-1031.2347078040211
442882,-1018.9396316004869
803828,-758.2946979827856
1195067,-999.7324649799652
22526,-1022.7735065649067
1141654,-971.4170532847562
771009,-916.625630950349
1166258,-940.1034749720241
269116,21137.487132429822
946224,2965.8260299316444
36565,-669.7881878727766
783122,-1049.7530263383005
20001,-795.4174359086435
24366,-912.8213115941969
1117,64670.1825779509
72233,-376.165513077124
394036,-972.1069384195548
1569,10713.363216779766
2468,1694.8559381555924
1082594,-1047.4084395323046
1125049,-1025.1630046952334
1090726,-952.7558600466504
736450,-1051.3215741538183
8186,2948.1402012294957
932622,-831.5646640529602
741790,844.94395128798
28423,-811.6633929159241
945387,-849.4090439741888
462883,1262.237386696385
1045606,-950.8569856930818
863812,-849.72435979546
527436,5163.6155046526565
223419,-1040.2411063111401
723361,-1021.7720325670016
149760,3360.014321145688
517480,-1026.611003954289
605259,-924.2259538450548
786,6961.8610747718685
23488,-896.6801288732871
783203,-1041.1456597491413
371066,-925.813529759522
1168337,729.0054781282886
316250,690.8801539501782
188628,474.61568018475293
820781,-1023.110136206947
202526,4096.742629967719
392604,-828.8710071274347
373809,2362.3869257392535
146073,237.03860838717264
312008,-1031.3915614991365
833230,-1022.2487729279602
143941,-921.810059024477
244584,-1044.45819480003
863468,4354.968681516432
496209,-275.4262443354389
34088,-527.009410255646
679324,573.8147301526036
884731,-1048.110892602534
1206511,-1046.7495862845187
425228,-94.06897996817156
922275,-1041.563057751471
746878,-684.6743841747862
1110215,-1052.0539066460894
864229,-1026.9935043270088
30756,1049.165374100946
755946,14367.882442217935
63919,-616.9265093060651
1114104,-402.4538308401575
636071,-964.4037808030056
803869,-868.1097757170436
30106,8387.974553614924
1201695,-1006.533325532476
1143395,-1044.7902275645251
223836,-1022.7853879582726
886351,-1038.638183306407
203790,313.7014712142227
818784,-902.6180881319399
51719,848.4979753017903
692883,-294.1059268747603
1155696,-1046.338599741569
92255,-975.9951622266931
1150837,-17.938124412788625
93032,-926.1502733123588
563326,-827.5909418919935
637846,-1048.2254408950284
583336,-988.4305366550042
682797,-1045.3246330456623
925704,1298.8254003215934
37691,97024.7855828676
515427,-272.1685359719538
427,2274.648880333957
11388,1751.8850082369368
1172856,-937.2281959944054
166904,52820.618432259056
890121,-853.1168044020197
965418,-1033.372873526719
796972,-267.3156493001248
940674,27235.886563781925
1175444,-533.4605441100016
1022973,-1042.6529968712846
168969,-593.1688528629857
828086,-1018.6844056235337
1116015,-1043.929620766024
916012,-437.31916026027574
1208277,-1050.499397190946
889829,-1044.4304928111103
124448,1100.0963109858674
3398,12694.824670301681
637399,287.5419309501067
494714,-907.2647743876041
20873,622.057990847024
211003,3.8827118480953686
817853,-928.7978733290468
871908,-1048.9122196961534
805334,338.28403400756133
632717,-1046.978800005526
174999,30748.78945882384
753802,8234.30808590917
852719,-549.7551016518759
1159802,-902.8092792986505
710,7114.22787253625
739286,-1030.2174922878503
1281,-654.0647919054627
929786,-982.0964698882543
255093,65864.03536765272
1214025,-968.4026167715051
470506,-821.7794101692633
827306,-1052.4841892001443
1087468,-1016.1394028139066
1167376,-1048.3626874124348
801300,-1039.0844301521304
814967,-1050.5404419519543
973364,-1051.8448580221288
1168,20214.70077472758
878626,-1048.0952483274973
671001,-992.7743978542636
225272,-1028.7525332734463
206361,4370.855356319547
913593,-843.2113605018511
506524,6057.645761990596
859840,-457.75845837173756
620520,-950.5621083806996
823099,-1052.0865396907723
36574,3899.5803046341816
440842,-589.1881583410666
788423,389.66464505673014
152491,5574.895179170049
16721,75751.69140175532
677678,-1026.1175992335181
676822,-604.2031376888149
1159842,-985.4472599341678
888112,2509.1017119629987
866925,1601.2944951315392
1032090,331.0473446991019
1132821,-363.7767747845037
6722,-936.8848553345284
814609,-805.0678924288013
58226,-1050.190247008868
62527,-721.0397951105357
682231,10409.993454297522
954001,-846.0056867196588
95507,-1028.256796351197
733,-280.0007803457452
847495,-1042.6623065538047
72594,926.3493306242559
751411,-933.2314144743337
696356,-960.6356131205785
1050362,-1047.6249555197921
36505,12661.946326280497
773597,2704.1205898516764
6993,545.4685438637899
891809,-1049.4583436971545
837793,5873.039467950728
1072266,-934.783848057903
830761,-87.98450836929123
594870,-878.1477162181184
97589,-284.6801206638875
720480,396.0864941513564
25336,1620.1178494772196
980643,-883.7809532408219
756214,8023.713513791208
1057522,-1042.2375454327212
531338,-1003.3606995295726
977311,-1051.1796048300941
1004280,16562.962705461417
605543,2102.093513366273
861606,-476.7720798978399
82911,13965.802440383144
1006298,-1014.577298028103
663725,-1017.2834820249079
466041,-899.0652250229199
737804,-795.7916497335668
696008,-1019.5257611387393
414522,174715.97912667008
820,6328.185034424385
1075326,2145.6724754575935
594373,-964.8489629908656
19136,41761.68734581434
1122734,-1043.3913739179134
612,10648.037737695207
892552,-1027.5332658993434
1182986,-708.7841510133109
813843,-691.4890103410678
831460,-988.521091831228
312042,-957.7625033854915
694560,66598.48282042149
5897,2459.8731624802735
944034,-949.4205821260989
467000,9942.686203083911
857833,-878.5677949831149
20820,7928.758469647237
1132744,-1003.5921943772248
566027,6513.412736735539
942410,-161.8939532731555
17517,5088.398212232208
8250,-837.9184588202694
783679,-813.1931404111594
725737,-1047.3722059316076
1204700,-1049.2321559730908
894461,-762.418375564624
349357,14.20343091325185
1111101,51676.4089946368
811937,-1047.1054861568512
24838,-804.8563630819098
770735,-1052.4737461875993
817928,-980.0470471809921
803666,-794.810179708843
341581,15133.76274930247
473781,-774.3236490051453
582693,-951.0176952016059
729820,7227.403949961205
1097692,-1046.2728897501272
1023753,-986.2155109556822
1187533,-818.9713253021403
351440,-569.9530709798859
708,5207.797803680389
253350,-981.3786788395298
767822,-903.0241140511207
750579,146.13885478583688
1120894,-1034.093997925734
827021,-1051.875250390035
687187,61216.51288049744
740328,-1048.8351651294033
1177033,-998.2660169189508
196294,20332.947815345717
612374,776.6461441409442
1147720,-1047.8345349263939
917804,-1042.7145198245971
868338,-942.8845432721852
652083,693.2085453251384
16418,2993.272066276775
1005815,-1034.5220305338403
875178,-366.6753806345467
448279,-990.0963556590308
594179,-1003.8114805764532
577605,-872.4462450535987
162175,-1047.6805107779833
699328,-866.5025635936781
891443,-1033.7908356541266
534644,-538.2553727937585
221671,-592.2400506186747
32038,12610.33824309285
565954,-940.2210073208477
610601,-1023.7057482713365
34117,-864.3631543504673
501876,290.6166940145846
1169596,-987.7312593002981
10559,742.3183648566499
928054,-244.47981843088502
776060,-542.3809908787127
751726,-611.0406619000412
1416,88.17762876085499
29742,13311.355669896846
901888,-1040.6395544480172
928342,-818.2925606880401
1103183,-732.4226093348311
697952,-992.4712239497145
699345,-930.2924936246475
297292,11715.151243659238
516291,-510.7232666715009
575365,-1029.3857272547002
240284,3286.577660402789
995156,444.85778836178656
505790,-806.1480013012044
564100,143444.403023171
714928,130.49836954063755
43169,39511.93736600433
691579,-1042.9097338908266
725840,-1051.4443506876019
36554,-849.984581037465
434238,743473.7104441853
580134,-930.6306703804083
626057,-1026.019686171004
663181,-970.171728527825
677088,255.24353693379987
762343,-999.8270320030209
581672,-1027.856913015965
1120781,-963.5009208024967
464055,-1051.304490936721
312009,-976.5495142472048
850822,3179.7174051849142
913886,-1042.582561842408
326,12973.492057275425
49849,-764.1208563111376
1075972,-1039.0839586361935
29671,6735.38140196295
101174,2245.1556965148693
525627,-328.8727107530852
33907,679.1939017109108
158514,1136.1229690616562
821028,-893.4315530450258
1126372,-1048.819068293993
56003,7667.911620859173
729660,3811.666441039089
8297,-750.4511730591188
1057242,-526.445289575717
1208162,-838.7447386126094
1105452,-904.5770718856181
1191487,-1046.4890676057819
1899,422.8718021095242
229497,60477.121622135324
591092,845.149261003116
469725,-337.1323507667146
922387,-800.3542594271626
2092,-706.1853478835591
667421,-550.3283762617714
599589,-800.5965998330457
525023,1612.893650466344
44293,-699.3976808712748
1202982,-981.5795686962696
199808,-988.6373402267359
840469,-391.2474194078336
201247,2703.063361294873
43173,-564.6174448262451
959877,-1041.3476472014565
846068,-1016.0793975530086
24390,2765.06497782928
8051,-895.3625905621279
1955,31277.781548013823
825851,60792.313002927636
769463,3405.7545127032754
148512,-389.70589202570943
159,21034.564369459957
739520,-840.6791337372389
34107,-341.5097650176138
935942,-648.5970951293534
3684,2661.773175963119
16008,-882.5571927886479
1149551,-1044.28801054229
1186313,-656.398451018499
10798,-414.63904636957636
1117596,-1050.146234163199
858007,-933.9652964623103
808085,-901.561783852548
581332,-812.4284973138533
5485,-554.2625267662008
162166,-1029.998551775651
455335,-1006.1130184430181
670889,-316.8740871697417
679629,-934.9109566549512
542661,-909.2131994717917
35613,2440.977078335517
847621,-1027.1856638103359
514034,-497.2791070173625
423966,-753.2926614501823
700972,-876.3120384962017
788120,-1047.886859389053
312031,-860.302993070246
63420,3392.1059530717657
29784,-804.1335331321083
805094,-755.6894303922827
888787,-1003.0595047659434
2215,2317.1873602943
471513,-1023.323141139143
902561,-1027.0476588576662
1009918,1022.5119986798836
901707,-1016.5706775642012
672423,-322.6959467402117
46436,6280.271086915493
30354,-242.8537023278398
1121606,-434.6542608024403
983044,-1024.8928282459813
1187455,-1046.3585559239343
12528,35476.831149807884
783163,-1043.6134447853947
706233,-1048.4757082817544
1650,-197.34459029184967
116502,-919.7059165207611
1326,-923.2483562090538
624724,-809.1786679921668
1013221,-781.0864953328586
915576,-1040.9018533906255
319134,947.1774904079432
786908,-984.1775699992594
824284,-944.771229214227
104115,50521.39730218288
760187,-1015.5788223721443
996432,-191.4858345662667
341364,-957.3684173448858
552147,3811.4074811089636
41709,-829.4517317348634
1040895,2073.61296459315
26005,-52.24834837953233
780275,-955.0991299144197
453111,713.7023167152174
1185490,-1023.7597468915756
55235,-673.3553304176145
701,53757.12914626814
386616,627.0363388319377
813556,-997.6261192852733
57956,847.3110169557989
765573,-810.9957030019998
493297,-893.1524948688887
561256,154787.14419975373
997626,-1009.2238210700177
1554,14203.808548170022
12678,145.74339501134023
1086320,-1046.1792410456835
617529,-872.0711941551083
783674,-1040.0526080002428
497001,1723.931313784365
1091507,-1013.7139707646304
875484,-955.6106229098816
1126449,-1018.6480573345416
68253,1741.8205723532728
1141694,-885.681466840294
33820,-772.3733922930148
481054,2749.566110311408
512774,-665.8810801341297
950078,-963.9561436346016
763609,-1048.7956743468308
58601,-1048.0914128889342
741169,-1027.0602547391625
1918,2121.344331435575
69655,-618.0855154189882
58906,-1050.2494893919093
12551,1016.3133643660042
278947,14829.988049083398
110374,211284.30552582286
897245,-891.534015681216
128207,-849.6517929369766
36305,101276.46821542151
583332,-667.412888476603
843529,-1042.0880432164183
588041,-1035.6261532553026
1217067,-1049.0549895422987
1026423,-1023.9638276078766
53947,-30.561836427993057
643,33869.63489992544
22548,2091.991230527078
782268,13648.475849878745
984983,-981.4355225610282
886470,-1033.3949714115495
181069,-1048.2449485306315
783600,-1049.3810423715631
675377,-816.5536006720829
228347,444.40125546777017
1136218,-1026.8096862765515
33159,-862.1290033988788
727401,4531.841143084581
852899,-980.2901884409412
714318,-1050.3017186509771
799933,45.63666113665886
878617,-876.4181004685097
1189459,-1012.1976179290367
131374,1172.247836058988
44285,-685.7475821944215
14279,12094.993620675701
1164496,-925.8798867175616
145,5474.342123365368
731693,748.1923455313695
11267,-238.03040292974435
783583,-1049.7530263383005
271443,4681.4555435577495
1217327,-1049.9030282205504
47934,1263.480046648608
2122,-218.21160205347223
303039,-397.74333562005893
1217306,-1045.2460691313347
62920,135853.31780899604
810563,-638.3799088761817
697352,-861.9169346314102
40154,496.29463073875127
59040,-1050.1801591176409
85120,3032.01550462943
659468,-1038.339698788447
31239,2018.5211932186664
57507,5415.392489868211
299139,-476.0282397806397
950809,-700.7533376436513
424,22644.455278951766
777411,-1027.0346254212914
42941,-373.3257084863452
415229,-107.08211293434078
114355,60.94897683026147
25090,5053.212364361022
890325,-396.11269976242096
927494,-1040.8676627927755
960228,-1049.6143547126212
107074,2715.528980599199
345930,-779.4655437208457
237466,-945.4460379105608
653490,-1011.9974656102936
71874,276.37825434599097
1046851,-554.5185249096705
2042,-859.1276765170464
446365,37621.034117441406
712597,-1015.9220253852653
28030,-820.6866094512577
731487,-1023.0440901748173
783210,-1043.6134447853947
809886,-1044.3649421851364
888463,10699.303168308135
54410,-592.3584920197331
826806,-1051.7647053439105
639944,-787.9178262079298
1838,-862.9691133000815
555449,-351.73105164896185
802806,99.07364037394939
719587,-956.2247642860456
2133,-297.46256940439395
2661,605.4125645276172
242620,-678.0991153981741
1136313,-999.1203318216019
63153,18124.099478072094
574122,-610.5814899206839
68930,-445.63861178059494
27495,-922.7625286329418
894354,-895.24073474728
8856,92124.60380668193
19911,50594.23956610341
1128232,503.9466804908958
582634,-902.4201494962053
1098723,-873.3514210667903
248604,28957.81283276541
777190,-994.9173274053735
644081,-1002.5136096227599
1184472,-1038.657076126651
1212896,-1034.9759961855916
1151114,-825.1462868451993
611031,1855.4030041234864
679800,-634.7671385387246
610671,-992.4716062422949
1004268,-1006.1893149970724
749135,-1027.4157915262379
189574,486.13617354465623
374612,-1010.6142599599294
558817,1932.9200162984243
3759,100072.2948615443
652686,-941.7034042157045
854418,-1011.2114177368271
988445,-549.4802319953822
1212541,-1048.9746828570158
674,39585.64663978583
896381,-1045.2901329215451
838273,-1047.7957370203135
265956,1178.3440195698472
759,111180.67459219809
573969,-1034.5586087686993
1099487,-593.0409160760922
952838,-627.2204548553444
3542,7706.083522513735
831374,-749.6181275079774
809731,-1042.1654163795495
764608,-857.4475330476309
28940,-194.65504594099616
590517,-979.1405870668393
565807,-995.1328719697435
187248,1009.3110177794042
611884,-184.63848662767208
26846,5962.9976567186495
1062064,-1046.6724280664034
1215946,-1048.8381510287668
787605,-1002.7132914782381
402471,-804.0686642645579
1185859,-1020.2901592691532
669276,120.33508025296737
736814,-920.6601125130335
988162,-1038.4206076555474
55320,-1050.1350164943642
495105,-944.1641695806046
686058,-968.2003418042711
719259,-962.6117258448988
8425,-6.697981774441928
729469,-973.3250919592112
56690,-388.3658141713516
634196,-1049.955418007193
1051690,80.88226460237627
192415,671.8601183279163
869240,494.453944243724
340221,6496.596211744236
1158033,936.1973687398597
16566,5143.816490837959
192790,2389.181780105985
860839,-1043.231796487656
1070113,-1048.0822262238596
3272,60366.04644957444
1091687,-1051.0177293343706
247251,3151.9466734338043
553311,381.1291135381639
636235,-819.9659267715197
2259,40503.24251453121
988895,-1034.4096192680693
14318,13565.049419401126
1078460,-494.2700008987024
1023392,-1027.0762337267668
864877,106.07635804734502
606905,-978.3140563461409
53102,-221.99882651484853
79137,20078.908527415973
595360,-93.66181428375967
608746,542.9907538929061
631990,-912.1080457318035
528097,-1044.4746113006604
855,12294.777161060036
858136,-1040.4600585510927
656934,-1003.9392093071787
768339,-729.8514308293926
801463,-1051.4862254584573
1142306,-1048.1166943917726
600434,-982.235102585808
783322,-1030.8962366181852
827690,-1051.679587291314
902411,4719.267830665343
1059102,-1030.63593223273
766656,-457.83356274951336
859838,-896.4376613159038
886326,-659.118816838692
769952,139.1177229173103
60830,3743.4841614807374
777903,-632.8426191623997
1966,-471.4870275897495
531502,-976.0133900914497
1186239,-1000.4854699473611
832611,-964.5067668303813
754879,-966.9860701798797
649248,-42.44101911241614
108608,649.2116111120099
2491,5563.797039564401
33996,761.6491128169382
17167,11141.055698731712
377918,-1049.9169837410568
108954,-1043.710808316498
418344,1919.9860202185343
566804,-571.6984061047535
984011,-737.7868520462454
1027353,-973.2583525418074
778026,-846.0868379949325
1015903,3209.175907339264
710919,929.4541804273791
264438,-885.4906364112796
1070664,-822.4120574147228
1197248,-726.6063470244096
50428,47.51111168270336
1010375,-1043.1078467850866
56174,-849.050535308914
27914,-713.6392287427985
1128226,-66.02365833643205
759515,-1029.2094035828632
633203,292.82659465970653
1122513,-1046.2363026144271
823840,3457.286381052513
2044,-115.25640838167544
465687,-500.1336003727487
517625,735.5658085611879
876413,-948.2233851006966
1154822,-1043.565516306984
11221,2258.333328015067
739840,-952.4865154046104
26699,703.0301017056256
377106,319.79791337691995
26151,962.9693685605376
20991,580.5863085206765
661720,-835.3208728851491
1704,3723.30305787038
448412,-966.9463539712751
1188849,141.92088167089355
27512,447.73036506693245
58767,-1049.8917155265287
1043236,-1049.4010082586883
1063788,955.6186636344008
459705,-1033.246355608242
626026,1033.9950609726004
874923,-1031.52578867458
1034152,-851.6261547673286
159484,29669.56474702156
676,24954.62355053926
1138400,-1043.0599466872206
1214703,-1050.0926369048038
555298,-25.29225501644237
720668,-951.5290764230064
20899,-1000.3905901464213
1168407,-1049.0948960567398
549212,-1038.50450775218
711568,-901.4131745080883
411293,-1027.3647775133807
224795,9801.071144462945
201575,7410.5429643989355
865278,4537.8387967143
533871,74737.75216880429
444937,-391.21992777930996
1746,17877.798449276394
1074867,-351.77578334428426
586033,3484.1077729988874
771947,6288.78007479699
1018569,32076.9796761077
715354,-1009.8776937174304
205791,13186.534845997216
39342,-440.3564217984929
19894,604.6605168369871
1152683,-1031.9178868168033
430503,-200.3319809844425
113876,460.3384231705197
703714,835.9083818879643
31871,5149.6829581016045
164979,37858.83151569995
1001428,-970.7430986981792
625850,-1001.6977675138412
945737,-1003.5758516272828
35992,-636.4848968140566
868339,-875.6475111245877
838500,-935.0721338410422
1218162,-1047.6789315586218
423349,15760.633864593141
849495,-718.7899202197027
1035931,-986.0506430889504
1042832,-1043.2292862938757
1054755,-1050.9340930884089
926191,-894.3564666603928
743366,3044.4470294551975
110143,-600.2726137180939
1205812,-1046.973410744028
896112,-1049.1681421598084
25999,-1026.7916864720462
661560,-1023.1034966158845
891291,-594.8187358642233
1009423,-1051.7100210720046
819513,15269.392305819285
1141622,-1000.79851213658
839256,-939.5286139399384
107738,-945.2847330189782
174293,41594.40482660202
1214388,-1050.1342189600505
568046,-388.79716542988
67857,-982.860486360065
450859,-403.65319697712823
876650,-797.473660726333
143358,-61.98305361668474
1029230,-1048.4984354326853
659804,-629.8403526147139
183371,3656.4945998169596
389444,-938.1320294273753
970539,-384.8764883351994
1182416,-1048.93905524444
1093125,-1022.4272755498139
29932,-153.5149777552923
1202939,-1023.2975336676398
679830,887.6395944023589
546051,-1050.7587940594228
910864,-179.38685169151728
482820,-1026.5468939942507
31879,13239.80528111238
103874,492.60526296978026
142237,-695.0788809804802
885040,-955.3923210870269
33957,4100.941875106642
479277,285.23280528088287
1189423,-1046.5942304959588
740062,-920.1544969419556
423357,8262.658450735951
722,58574.260432698036
959598,-1026.6712982426611
991453,-1048.7070683204438
582660,-1003.5662229783973
834760,412.86272515740075
528133,-982.152236505952
541440,503.65758741663444
625937,-752.3345919880446
880206,-722.1879874722674
783612,-1049.7530263383005
1153153,-1048.5846171268752
33306,8703.65726680796
1097,14266.657857413396
1140907,-1044.793884832697
733412,-820.3563736205787
14439,17573.17588427828
503277,-834.7366164305935
1504,20880.630319813325
911044,-535.9460528653616
1172728,-948.1822665845679
546263,5565.586225006248
1071,169386.71033779398
555763,-303.3633258336249
236677,-416.518164809574
162438,-908.9720134501597
873885,203.4982621264976
96656,-595.7743242112808
959,7024.170094808333
673165,-1052.518188513832
229080,-1004.0856852347662
924757,-1016.4442365081317
745353,-1032.5461550201367
778634,1114.9937266110076
262756,551.7924905064068
430448,-1025.4395062544077
837952,-1050.5074922910874
783527,-1043.6134447853947
486358,-885.7684645975892
962607,-892.582806920336
95,143892.51891052118
552239,25736.85726729543
62952,3507.530102553698
1005,-738.6990121185211
470391,-1042.778148186753
260027,7786.501564447299
1017895,-1041.173786700883
783039,-866.8089281885325
702901,-944.5835231140975
495187,-1029.5461385494816
349416,-460.29639416096904
564745,-1027.0310959426618
863787,-852.0021752740611
34062,570.7161045154858
979081,2566.300361396653
365870,-773.019642007152
233939,25136.54684154554
2374,140242.02791435298
587187,243.53035350837342
467015,-303.9803219044386
974004,-863.9437063260483
302883,-1019.7664882486001
820958,-938.209625438594
842181,-1043.7430954467804
36410,-331.0964451559613
886299,-1040.5842854348716
162181,-1036.4626004928116
890341,-1044.3234120625132
358010,2053.39380031125
1043662,-870.9663634831577
892340,-1037.8970626476369
64986,-248.8822598825052
729865,-1033.1522216693054
742212,-934.5228484486419
1118726,-862.6650989428563
167452,-135.35507224672597
386784,2019.3087845946138
422744,789.6372211712726
648391,-917.1717863095885
1041311,6866.890686866647
1019472,-976.7095812038245
958011,831.2334518417127
621865,-1023.8852629802652
492918,-821.5050089162107
944598,-1040.3394557979525
856757,-1003.4122698288372
1209191,-1049.2361535506511
71736,-74.53431688807927
822027,-576.3312560128686
98860,9650.15246892092
876905,-964.9524246453348
787316,-1006.5996786671544
783297,-1022.1354260626159
1221105,-1046.6589378182903
51745,2826.649153646028
594599,-963.2487500682703
795176,-1007.0492743358355
10330,290.9461077103907
